In Buffer 1500,Taxon ID,Gruppe,Trivialname,Taxon,Link zum Taxon,Gemeinde(n),Kanton(e),Fundort,Höhe,Koordx,Koordy,Radius,Räumliche Zusammenfassung,Anzahl,n Nachweise,Jahr,Monat,Tag,Fortpflanzungsnachweis,Herkunft,"Beobachter/in, Sammler/in",ID Beobachtung,Rote Liste,Priorität CH,UZL,WZL,Massnahmebedarf,Monitoring-Bedarf,NHV,SMARAGD,infoflora: Kantonaler Schutzstatus,infoflora: Rote Liste regional,Habitat,Substrat,swisslichens: Ecotyp,Ordnung,Familie,swissfungi: funktionelle Gruppe,Indigenat CH,Standortfremd,Einführung
x,infoflora:77900,Gefässpflanzen,Gemeines Hirtentäschel,Capsella bursa-pastoris (L.) Medik.,www.infoflora.ch/flora/1008720,Basel,BS,,"269","2611559","1267339","6",A,,,"2022","5","15",,"Flora beider Basel, Lucienne de Witte",de Witte Lucienne,"11831701",LC,K,,,,,,,,LC,,,,,Brassicaceae,,INN,,
x,infoflora:77900,Gefässpflanzen,Gemeines Hirtentäschel,Capsella bursa-pastoris (L.) Medik.,www.infoflora.ch/flora/1008720,Basel,BS,,"250","2611807","1267463","4",A,,,"2022","5","11",,"Info Flora, Adrian Möhl","Möhl Adrian, Juillerat Philippe","11812979",LC,K,,,,,,,,LC,,,,,Brassicaceae,,INN,,
x,infoflora:78700,Gefässpflanzen,Wald-Schaumkraut,Cardamine flexuosa aggr.,www.infoflora.ch/flora/1008855,Basel,BS,Klingelbergstrasse. Baumscheibe.,"265","2610670","1267848","10",A,,,"2007","9","22",,"Info Flora, Lucas Förderer",Förderer Lucas,"1366799",LC,K,,,,,,,,LC,"TypoCH 9 : Bauten, Anlagen",,,,Brassicaceae,,INN,,
x,infoflora:78700,Gefässpflanzen,Wald-Schaumkraut,Cardamine flexuosa aggr.,www.infoflora.ch/flora/1008855,Basel,BS,"Schützenmattpark. Einzelbaeume, Alleen, Baumhaine. Hauptnutzung: oeffentliche Parks, Anlagen, Friedhoefe.",276-278,"2610227","1266938","191",A,Bestandesklasse: mittel,,"2009","4","30",,Kanton Basel Stadt (Naturinventar),Frei Martin,"4160187",LC,K,,,,,,,,LC,,,,,Brassicaceae,,INN,,
x,infoflora:78700,Gefässpflanzen,Wald-Schaumkraut,Cardamine flexuosa aggr.,www.infoflora.ch/flora/1008855,Basel,BS,Mülhauserstrasse. Rabatte.,"255","2610857","1268853","5",A,,,"2013","4","22",,"Info Flora, Lucas Förderer",Förderer Lucas,"3848787",LC,K,,,,,,,,LC,"TypoCH 9 : Bauten, Anlagen",,,,Brassicaceae,,INN,,
x,infoflora:78690,Gefässpflanzen,Wald-Schaumkraut,Cardamine flexuosa With.,www.infoflora.ch/flora/1008870,Allschwil,BL,mein Garten,"278","2608887","1266822","7",A,1–10 (Individuen),,"2018","4","15",,Missions inventaire,de Witte Lucienne,"6564638",,,,,,,,,,,,,,,Brassicaceae,,INN,,
,infoflora:78690,Gefässpflanzen,Wald-Schaumkraut,Cardamine flexuosa With.,www.infoflora.ch/flora/1008870,Allschwil,BL,,321-327,"2608197","1265154","8",A,,,"2020","4","9",,"Info Flora, Patrice Descombes",Descombes Patrice,"8807429",,,,,,,,,,,,,,,Brassicaceae,,INN,,
x,infoflora:78900,Gefässpflanzen,Vielstängeliges Schaumkraut,Cardamine hirsuta L.,www.infoflora.ch/flora/1008890,Basel,BS,St. Johannstor. Zwischen Pflastersteinen.,"255","2610801","1268424","7",A,,,"2007","11","26",,"Info Flora, Lucas Förderer",Förderer Lucas,"1261951",LC,K,,,,,,,,LC,"TypoCH 9 : Bauten, Anlagen",,,,Brassicaceae,,INN,,
,infoflora:78900,Gefässpflanzen,Vielstängeliges Schaumkraut,Cardamine hirsuta L.,www.infoflora.ch/flora/1008890,Basel,BS,"Basel, Areal Buergerspital",265-270,"2609187","1269145","300",A,,,"2018","8","28",,Missions inventaire,"Huber Andreas, Lehmann Werner","8975519",LC,K,,,,,,,,LC,,,,,Brassicaceae,,INN,,
,infoflora:78900,Gefässpflanzen,Vielstängeliges Schaumkraut,Cardamine hirsuta L.,www.infoflora.ch/flora/1008890,Allschwil,BL,,299-302,"2608602","1265919","3",A,,,"2020","3","11",,"Info Flora, Patrice Descombes",Descombes Patrice,"8770174",LC,K,,,,,,,,LC,,,,,Brassicaceae,,INN,,
,infoflora:78900,Gefässpflanzen,Vielstängeliges Schaumkraut,Cardamine hirsuta L.,www.infoflora.ch/flora/1008890,Basel,BS,Wiese an Flughafenstrasse vor Airporthotel,"264","2609456","1269263","5",A,,,"2020","4","5",,Missions inventaire,de Witte Lucienne,"8802387",LC,K,,,,,,,,LC,,,,,Brassicaceae,,INN,,
x,infoflora:78900,Gefässpflanzen,Vielstängeliges Schaumkraut,Cardamine hirsuta L.,www.infoflora.ch/flora/1008890,Basel,BS,,"269","2610862","1266555","3",A,,,"2022","3","25",,"Flora beider Basel, Werner Hecker",Hecker Werner,"11396151",LC,K,,,,,,,,LC,,,,,Brassicaceae,,INN,,
x,infoflora:78900,Gefässpflanzen,Vielstängeliges Schaumkraut,Cardamine hirsuta L.,www.infoflora.ch/flora/1008890,Basel,BS,,271-273,"2610729","1267505","16",A,,,"2022","3","17",,"Flora beider Basel, Ramon Müller",Müller Ramon,"11385104",LC,K,,,,,,,,LC,,,,,Brassicaceae,,INN,,
x,infoflora:78900,Gefässpflanzen,Vielstängeliges Schaumkraut,Cardamine hirsuta L.,www.infoflora.ch/flora/1008890,Basel,BS,,249-250,"2611828","1267451","4",A,,,"2022","5","11",,"Info Flora, Adrian Möhl","Möhl Adrian, Juillerat Philippe","11812981",LC,K,,,,,,,,LC,,,,,Brassicaceae,,INN,,
x,infoflora:78900,Gefässpflanzen,Vielstängeliges Schaumkraut,Cardamine hirsuta L.,www.infoflora.ch/flora/1008890,Basel,BS,,270-270,"2611810","1266959","10",A,,,"2022","5","11",,"Info Flora, Adrian Möhl","Möhl Adrian, Juillerat Philippe","11812993",LC,K,,,,,,,,LC,,,,,Brassicaceae,,INN,,
x,infoflora:78900,Gefässpflanzen,Vielstängeliges Schaumkraut,Cardamine hirsuta L.,www.infoflora.ch/flora/1008890,Basel,BS,,275-276,"2611466","1266587","16",A,,,"2022","5","11",,"Info Flora, Adrian Möhl","Möhl Adrian, Juillerat Philippe","11812996",LC,K,,,,,,,,LC,,,,,Brassicaceae,,INN,,
,infoflora:78900,Gefässpflanzen,Vielstängeliges Schaumkraut,Cardamine hirsuta L.,www.infoflora.ch/flora/1008890,Allschwil,BL,,"281","2607638","1266857","3",A,,,"2022","4","6",,"Flora beider Basel, Sandra Reinhard",Reinhard Sandra,"11407967",LC,K,,,,,,,,LC,,,,,Brassicaceae,,INN,,
x,infoflora:79000,Gefässpflanzen,Spring-Schaumkraut,Cardamine impatiens L.,www.infoflora.ch/flora/1008900,Basel,BS,,250-250,"2611371","1267957","6",A,,,"2022","5","13",,"Info Flora, Corinne Huck",Huck Corinne,"12084669",LC,K,,,,,,,,LC,,,,,Brassicaceae,,INN,,
,infoflora:79350,Gefässpflanzen,Japanisches Reisfeld-Schaumkraut,Cardamine occulta Hornem.,www.infoflora.ch/flora/1008935,Allschwil,BL,"Spitzgartenweg, PinguinChäller","280","2607790","1266863","2",A,"1–10 (Horste, Polster, Büschel)",,"2018","2","11",,Missions inventaire,de Witte Lucienne,"6473437",,,,,,,,,,,,,,,Brassicaceae,,NEO,"1",
x,infoflora:79900,Gefässpflanzen,Wiesen-Schaumkraut,Cardamine pratensis aggr.,www.infoflora.ch/flora/1008970,Basel,BS,,"275","2612050","1266370","50",A,,,"1999","4","2",,"Info Flora, Jürg Röthlisberger",Röthlisberger Jürg,"1798580",LC,K,,,,,,,,LC,,,,,Brassicaceae,,INN,,
x,infoflora:79900,Gefässpflanzen,Wiesen-Schaumkraut,Cardamine pratensis aggr.,www.infoflora.ch/flora/1008970,Binningen,BL,Margrethenhügel,271-304,"2610627","1265839","135",A,,,"2002","4","15",,Kanton Basel Landschaft,Kaufmann Susanne,"7090694",LC,K,,,,,,,,LC,,,,,Brassicaceae,,INN,,
x,infoflora:79900,Gefässpflanzen,Wiesen-Schaumkraut,Cardamine pratensis aggr.,www.infoflora.ch/flora/1008970,Basel,BS,,"265","2611920","1266790","25",A,,,"2014","4","6",,"Info Flora, Jürg Röthlisberger",Röthlisberger Jürg,"4892304",LC,K,,,,,,,,LC,,,,,Brassicaceae,,INN,,
x,infoflora:79900,Gefässpflanzen,Wiesen-Schaumkraut,Cardamine pratensis aggr.,www.infoflora.ch/flora/1008970,Basel,BS,,"270","2612150","1266850","25",A,,,"2014","4","6",,"Info Flora, Jürg Röthlisberger",Röthlisberger Jürg,"4892305",LC,K,,,,,,,,LC,,,,,Brassicaceae,,INN,,
,infoflora:79900,Gefässpflanzen,Wiesen-Schaumkraut,Cardamine pratensis aggr.,www.infoflora.ch/flora/1008970,Allschwil,BL,Läubern,322-329,"2607592","1266093","73",A,,,"2016","4","14",,Kanton Basel Landschaft,Sattler Marion,"7156063",LC,K,,,,,,,,LC,,,,,Brassicaceae,,INN,,
,infoflora:79900,Gefässpflanzen,Wiesen-Schaumkraut,Cardamine pratensis aggr.,www.infoflora.ch/flora/1008970,Allschwil,BL,Läubern Dreieck,320-324,"2607520","1266206","52",A,,,"2016","4","14",,Kanton Basel Landschaft,Sattler Marion,"7156004",LC,K,,,,,,,,LC,,,,,Brassicaceae,,INN,,
,infoflora:79900,Gefässpflanzen,Wiesen-Schaumkraut,Cardamine pratensis aggr.,www.infoflora.ch/flora/1008970,Allschwil,BL,Stadtpark Allschwil,"280","2607982","1267002","3",A,,,"2018","4","14",,Missions inventaire,de Witte Lucienne,"6564704",LC,K,,,,,,,,LC,,,,,Brassicaceae,,INN,,
,infoflora:79900,Gefässpflanzen,Wiesen-Schaumkraut,Cardamine pratensis aggr.,www.infoflora.ch/flora/1008970,Basel,BS,"Basel, Areal Buergerspital",265-270,"2609187","1269145","300",A,,,"2018","8","28",,Missions inventaire,"Huber Andreas, Lehmann Werner","8975520",LC,K,,,,,,,,LC,,,,,Brassicaceae,,INN,,
x,infoflora:79790,Gefässpflanzen,Gewöhnliches Wiesen-Schaumkraut,Cardamine pratensis L.,www.infoflora.ch/flora/1008990,Binningen,BL,,,"2610500","1265500","707",B,,,"2011","4","16",,"Info Flora, Michael Ryf","Ryf Michael, Gygax Andreas","3348640",LC,K,,,,,,,,LC,,,,,Brassicaceae,,INN,,
,infoflora:79790,Gefässpflanzen,Gewöhnliches Wiesen-Schaumkraut,Cardamine pratensis L.,www.infoflora.ch/flora/1008990,Basel,BS,Bürgerspital B,"267","2609186","1269258","3",A,,,"2020","4","5",,Missions inventaire,de Witte Lucienne,"8802341",LC,K,,,,,,,,LC,,,,,Brassicaceae,,INN,,
x,infoflora:79790,Gefässpflanzen,Gewöhnliches Wiesen-Schaumkraut,Cardamine pratensis L.,www.infoflora.ch/flora/1008990,Basel,BS,,"269","2610882","1266533","2",A,,,"2022","3","25",,"Flora beider Basel, Werner Hecker",Hecker Werner,"11396145",LC,K,,,,,,,,LC,,,,,Brassicaceae,,INN,,
,infoflora:79790,Gefässpflanzen,Gewöhnliches Wiesen-Schaumkraut,Cardamine pratensis L.,www.infoflora.ch/flora/1008990,Allschwil,BL,,281-281,"2607533","1266900","3",A,,,"2022","4","6",,"Flora beider Basel, Sandra Reinhard",Reinhard Sandra,"11407939",LC,K,,,,,,,,LC,,,,,Brassicaceae,,INN,,
x,infoflora:79790,Gefässpflanzen,Gewöhnliches Wiesen-Schaumkraut,Cardamine pratensis L.,www.infoflora.ch/flora/1008990,Basel,BS,,268-269,"2610742","1266351","2",A,,,"2022","3","25",,"Flora beider Basel, Werner Hecker",Hecker Werner,"11396135",LC,K,,,,,,,,LC,,,,,Brassicaceae,,INN,,
x,infoflora:81100,Gefässpflanzen,Pfeilkresse,Cardaria draba (L.) Desv.,www.infoflora.ch/flora/1009120,Basel,BS,"Verkehrsgarten Wasgenring. Hecken, Gebuesche, Feldgehoelze. Hauptnutzung: oeffentliche Parks, Anlagen, Friedhoefe.",277-278,"2609445","1267454","81",A,Bestandesklasse: mittel,,"2009","5","1",,Kanton Basel Stadt (Naturinventar),Knecht Daniel,"4160274",,,,,,,,,,,,,,,Brassicaceae,,NEO,"1",
x,infoflora:81100,Gefässpflanzen,Pfeilkresse,Cardaria draba (L.) Desv.,www.infoflora.ch/flora/1009120,Basel,BS,,"275","2612112","1266276","5",A,,,"2017","4","20",,"Info Flora, Yvonne Reisner",Reisner Yvonne,"6537486",,,,,,,,,,,,,,,Brassicaceae,,NEO,"1",
,infoflora:81100,Gefässpflanzen,Pfeilkresse,Cardaria draba (L.) Desv.,www.infoflora.ch/flora/1009120,Basel,BS,"Basel, Areal Buergerspital",265-270,"2609187","1269145","300",A,,,"2018","8","28",,Missions inventaire,"Huber Andreas, Lehmann Werner","8975521",,,,,,,,,,,,,,,Brassicaceae,,NEO,"1",
,infoflora:81100,Gefässpflanzen,Pfeilkresse,Cardaria draba (L.) Desv.,www.infoflora.ch/flora/1009120,Allschwil,BL,Stadtpark Allschwil,"280","2607962","1267028","3",A,>250 (Individuen),,"2018","4","14",,Missions inventaire,de Witte Lucienne,"6564731",,,,,,,,,,,,,,,Brassicaceae,,NEO,"1",
x,infoflora:81100,Gefässpflanzen,Pfeilkresse,Cardaria draba (L.) Desv.,www.infoflora.ch/flora/1009120,Basel,BS,"Schaffhauserrheinweg; Böschung an Rhein (Exp. Süd)",255-260,"2612185","1267379","5",A,>250 (Individuen),,"2021","4","14",,"Info Flora, Lucas Förderer",Förderer Lucas,"10168782",,,,,,,,,,,"TypoCH 5 : Krautsäume, Hochstaudenfluren und Gebüsche",,,,Brassicaceae,,NEO,"1",
x,infoflora:81100,Gefässpflanzen,Pfeilkresse,Cardaria draba (L.) Desv.,www.infoflora.ch/flora/1009120,Basel,BS,,,"2610500","1265500","707",B,1–10 (Individuen),,"2021","5","20",,"Info Flora, Sandra Reinhard",Reinhard Sandra,"10263833",,,,,,,,,,,,,,,Brassicaceae,,NEO,"1",
x,infoflora:81100,Gefässpflanzen,Pfeilkresse,Cardaria draba (L.) Desv.,www.infoflora.ch/flora/1009120,Basel,BS,,"250","2611862","1267434","4",A,,,"2022","5","11",,"Info Flora, Adrian Möhl","Möhl Adrian, Juillerat Philippe","11812983",,,,,,,,,,,,,,,Brassicaceae,,NEO,"1",
x,infoflora:81100,Gefässpflanzen,Pfeilkresse,Cardaria draba (L.) Desv.,www.infoflora.ch/flora/1009120,Basel,BS,,251-251,"2611340","1268875","16",A,,,"2022","5","13",,"Info Flora, Corinne Huck",Huck Corinne,"12084671",,,,,,,,,,,,,,,Brassicaceae,,NEO,"1",
x,infoflora:83000,Gefässpflanzen,Scharfkantige Segge,Carex acutiformis Ehrh.,www.infoflora.ch/flora/1009290,Basel,BS,"Zolli Vivarium-Wildesel. Einzelbaeume, Alleen, Baumhaine. Hauptnutzung: oeffentliche Parks, Anlagen, Friedhoefe.",268-269,"2610744","1266408","80",A,Bestandesklasse: mittel,,"2008","8","8",,Kanton Basel Stadt (Naturinventar),Frei Martin,"4150521",LC,K,,,,,,,,LC,,,,,Cyperaceae,,INN,,
x,infoflora:83000,Gefässpflanzen,Scharfkantige Segge,Carex acutiformis Ehrh.,www.infoflora.ch/flora/1009290,Basel,BS,"Zolli Rappenantilope. Einzelbaeume, Alleen, Baumhaine. Hauptnutzung: Sport-, Schul- und Freizeitanlagen.",268-270,"2610557","1266276","53",A,Bestandesklasse: klein,,"2008","6","20",,Kanton Basel Stadt (Naturinventar),Frei Martin,"4150499",LC,K,,,,,,,,LC,,,,,Cyperaceae,,INN,,
x,infoflora:83000,Gefässpflanzen,Scharfkantige Segge,Carex acutiformis Ehrh.,www.infoflora.ch/flora/1009290,Basel,BS,"Zolli, Storchengehege. Feuchtgebiete, Tuempel, Weiher. Hauptnutzung: oeffentliche Parks, Anlagen, Friedhoefe.",268-269,"2610635","1266341","43",A,Bestandesklasse: mittel,,"2008","8","21",,Kanton Basel Stadt (Naturinventar),Frei Martin,"4150533",LC,K,,,,,,,,LC,,,,,Cyperaceae,,INN,,
x,infoflora:83000,Gefässpflanzen,Scharfkantige Segge,Carex acutiformis Ehrh.,www.infoflora.ch/flora/1009290,Basel,BS,"Kleinbasler Rheinufer zw. Mittlerer Brücke u. Wettsteinbrücke. Ruderalstandorte, Trittfluren, Pflaesterungen. Hauptnutzung: Fliessgewaesser.",249-250,"2611677","1267582","304",A,Bestandesklasse: klein,,"2008","7","9",,Kanton Basel Stadt (Naturinventar),Lüthi Roland,"4146641",LC,K,,,,,,,,LC,,,,,Cyperaceae,,INN,,
,infoflora:83000,Gefässpflanzen,Scharfkantige Segge,Carex acutiformis Ehrh.,www.infoflora.ch/flora/1009290,Basel,BS,"PUK-Areal SE. Wiesen, Weiden, Scherrasen. Hauptnutzung: oeffentliche Parks, Anlagen, Friedhoefe.",265-268,"2609695","1268957","105",A,Bestandesklasse: mittel,,"2008","5","30",,Kanton Basel Stadt (Naturinventar),Knecht Daniel,"4154339",LC,K,,,,,,,,LC,,,,,Cyperaceae,,INN,,
,infoflora:83000,Gefässpflanzen,Scharfkantige Segge,Carex acutiformis Ehrh.,www.infoflora.ch/flora/1009290,Binningen,BL,,"311","2608408","1265063","3",A,,,"2021","6","23",,"Flora beider Basel, Sandra Reinhard",Reinhard Sandra,"10404582",LC,K,,,,,,,,LC,,,,,Cyperaceae,,INN,,
x,infoflora:84900,Gefässpflanzen,Frühlings-Segge,Carex caryophyllea Latourr.,www.infoflora.ch/flora/1009510,Binningen,BL,Margrethenhügel,271-304,"2610627","1265839","135",A,,,"2002","4","15",,Kanton Basel Landschaft,Kaufmann Susanne,"7090687",LC,K,L,,,,,,,LC,,,,,Cyperaceae,,INN,,
,infoflora:84900,Gefässpflanzen,Frühlings-Segge,Carex caryophyllea Latourr.,www.infoflora.ch/flora/1009510,Binningen,BL,Sternwarte,316-317,"2610897","1265597","25",A,,,"2014","3","29",,"Info Flora, Matthias Knecht",Knecht Matthias,"9018696",LC,K,L,,,,,,,LC,,,,,Cyperaceae,,INN,,
,infoflora:86800,Gefässpflanzen,Steife Segge,Carex elata All.,www.infoflora.ch/flora/1009690,Basel,BS,"PUK-Areal. Wiesen, Weiden, Scherrasen. Hauptnutzung: oeffentliche Parks, Anlagen, Friedhoefe.",264-270,"2609528","1268972","215",A,Bestandesklasse: klein,,"2008","5","7",,Kanton Basel Stadt (Naturinventar),Knecht Daniel,"4154257",LC,K,L,,,,,,,LC,,,,,Cyperaceae,,INN,,
x,infoflora:87500,Gefässpflanzen,Schlaffe Segge,Carex flacca Schreb.,www.infoflora.ch/flora/1009760,Basel,BS,"Zolli Rappenantilope. Einzelbaeume, Alleen, Baumhaine. Hauptnutzung: Sport-, Schul- und Freizeitanlagen.",268-270,"2610557","1266276","53",A,Bestandesklasse: klein,,"2008","6","20",,Kanton Basel Stadt (Naturinventar),Frei Martin,"4150475",LC,K,L,,,,,,,LC,,,,,Cyperaceae,,INN,,
x,infoflora:87500,Gefässpflanzen,Schlaffe Segge,Carex flacca Schreb.,www.infoflora.ch/flora/1009760,Basel,BS,"Waaghof / Viadukstr.. Wiesen, Weiden, Scherrasen. Hauptnutzung: Blockbebauungen, Reihenhaeuser.",270-274,"2611041","1266563","35",A,Bestandesklasse: klein,,"2008","6","6",,Kanton Basel Stadt (Naturinventar),Frei Martin,"4150012",LC,K,L,,,,,,,LC,,,,,Cyperaceae,,INN,,
x,infoflora:87500,Gefässpflanzen,Schlaffe Segge,Carex flacca Schreb.,www.infoflora.ch/flora/1009760,Basel,BS,"Birsig Dorenbachviadukt- Elsässerbahn. Einzelbaeume, Alleen, Baumhaine. Hauptnutzung: oeffentliche Parks, Anlagen, Friedhoefe.",268-270,"2610509","1266034","87",A,Bestandesklasse: mittel,,"2008","5","2",,Kanton Basel Stadt (Naturinventar),Frei Martin,"4150034",LC,K,L,,,,,,,LC,,,,,Cyperaceae,,INN,,
,infoflora:87500,Gefässpflanzen,Schlaffe Segge,Carex flacca Schreb.,www.infoflora.ch/flora/1009760,Basel,BS,"PUK-Areal SE. Wiesen, Weiden, Scherrasen. Hauptnutzung: oeffentliche Parks, Anlagen, Friedhoefe.",265-268,"2609695","1268957","105",A,Bestandesklasse: mittel,,"2008","5","30",,Kanton Basel Stadt (Naturinventar),Knecht Daniel,"4154325",LC,K,L,,,,,,,LC,,,,,Cyperaceae,,INN,,
,infoflora:87500,Gefässpflanzen,Schlaffe Segge,Carex flacca Schreb.,www.infoflora.ch/flora/1009760,Allschwil,BL,Reservoir,328-340,"2608225","1265683","59",A,,,"2014","4","30",,Kanton Basel Landschaft,Sattler Marion,"7157720",LC,K,L,,,,,,,LC,,,,,Cyperaceae,,INN,,
,infoflora:87500,Gefässpflanzen,Schlaffe Segge,Carex flacca Schreb.,www.infoflora.ch/flora/1009760,Allschwil,BL,Schiessstand,313-314,"2608388","1265755","9",A,26–50 (Individuen),,"2018","4","15",,Missions inventaire,de Witte Lucienne,"6564630",LC,K,L,,,,,,,LC,,,,,Cyperaceae,,INN,,
x,infoflora:87605,Gefässpflanzen,Gelbe Segge,Carex flava aggr.,www.infoflora.ch/flora/1009770,Binningen,BL,Margrethenhügel,271-304,"2610627","1265839","135",A,,,"2002","4","15",,Kanton Basel Landschaft,Kaufmann Susanne,"7090688",LC,K,,,,,,,,LC,,,,,Cyperaceae,,INN,,
x,infoflora:88250,Gefässpflanzen,Morgenstern-Segge,Carex grayi Carey,www.infoflora.ch/flora/1009830,Basel,BS,,"270","2610789","1267585","3",A,,,"2022","5","23",,"COMECO project, WSL & Info Flora",de Witte Lucienne,"12114313",,,,,,,,,,,,,,,Cyperaceae,,NEO,"1",C
x,infoflora:88600,Gefässpflanzen,Behaarte Segge,Carex hirta L.,www.infoflora.ch/flora/1009880,Basel,BS,"Kybeck Bahnhof südlichster Teil. Ruderalstandorte, Trittfluren, Pflaesterungen. Hauptnutzung: Bahnareale.",249-250,"2611133","1269084","177",A,Bestandesklasse: mittel,,"2008","5","3",,Kanton Basel Stadt (Naturinventar),Lüthi Roland,"4146503",LC,K,,,,,,,,LC,,,,,Cyperaceae,,INN,,
x,infoflora:88600,Gefässpflanzen,Behaarte Segge,Carex hirta L.,www.infoflora.ch/flora/1009880,Basel,BS,"Neue Bermen/Schiffsanlegestelle unterhalb Dreirosenbrücke, Unterer Rheinweg. Ruderalstandorte, Trittfluren, Pflaesterungen. Hauptnutzung: Hafenanlage.","249","2611119","1269045","216",A,Bestandesklasse: mittel,,"2008","7","11",,Kanton Basel Stadt (Naturinventar),Lüthi Roland,"4146676",LC,K,,,,,,,,LC,,,,,Cyperaceae,,INN,,
x,infoflora:89300,Gefässpflanzen,Leers Stachel-Segge,Carex leersii F. W. Schultz,www.infoflora.ch/flora/1009950,Basel,BS,"Basel, Rheinbord St. Johann","297","2610876","1268553","9",A,,,"2016","5","4",,"Info Flora, Edi Füllemann",Füllemann Edi,"5246567",LC,K,,,,,,,,LC,,,,,Cyperaceae,,INN,,
,infoflora:89300,Gefässpflanzen,Leers Stachel-Segge,Carex leersii F. W. Schultz,www.infoflora.ch/flora/1009950,Allschwil,BL,,"286","2607320","1266919","3",A,"11–25 (Horste, Polster, Büschel)",,"2022","4","6",,"Flora beider Basel, Sandra Reinhard",Reinhard Sandra,"11409071",LC,K,,,,,,,,LC,,,,,Cyperaceae,,INN,,
,infoflora:90500,Gefässpflanzen,Stachel-Segge,Carex muricata aggr.,www.infoflora.ch/flora/1010060,Basel,BS,"Winkelriedplatz. Einzelbaeume, Alleen, Baumhaine. Hauptnutzung: oeffentliche Parks, Anlagen, Friedhoefe.",281-282,"2611292","1265862","72",A,Bestandesklasse: mittel,,"2008","8","27",,Kanton Basel Stadt (Naturinventar),Knecht Daniel,"4154613",LC,K,,,,,,,,LC,,,,,Cyperaceae,,INN,,
,infoflora:90500,Gefässpflanzen,Stachel-Segge,Carex muricata aggr.,www.infoflora.ch/flora/1010060,Allschwil,BL,Reservoir,328-340,"2608225","1265683","59",A,,,"2017","6","13",,Kanton Basel Landschaft,Sattler Marion,"9913699",LC,K,,,,,,,,LC,,,,,Cyperaceae,,INN,,
,infoflora:90500,Gefässpflanzen,Stachel-Segge,Carex muricata aggr.,www.infoflora.ch/flora/1010060,Basel,BS,"Basel, Areal Buergerspital",265-270,"2609187","1269145","300",A,,,"2018","8","28",,Missions inventaire,"Huber Andreas, Lehmann Werner","8975522",LC,K,,,,,,,,LC,,,,,Cyperaceae,,INN,,
,infoflora:90500,Gefässpflanzen,Stachel-Segge,Carex muricata aggr.,www.infoflora.ch/flora/1010060,Allschwil,BL,Friedhof,"280","2607434","1266987","3",A,,,"2018","4","14",,Missions inventaire,de Witte Lucienne,"6564678",LC,K,,,,,,,,LC,,,,,Cyperaceae,,INN,,
x,infoflora:90500,Gefässpflanzen,Stachel-Segge,Carex muricata aggr.,www.infoflora.ch/flora/1010060,Basel,BS,In Steinritzen an Hang,249-250,"2611985","1267384","9",A,,,"2021","6","11",,"Flora beider Basel, Ursina Studer",Studer Ursina,"10354173",LC,K,,,,,,,,LC,,,,,Cyperaceae,,INN,,
x,infoflora:90500,Gefässpflanzen,Stachel-Segge,Carex muricata aggr.,www.infoflora.ch/flora/1010060,Basel,BS,,249-250,"2612023","1267375","5",A,,,"2021","6","11",,"Flora beider Basel, Ursina Studer",Studer Ursina,"10354156",LC,K,,,,,,,,LC,,,,,Cyperaceae,,INN,,
x,infoflora:90500,Gefässpflanzen,Stachel-Segge,Carex muricata aggr.,www.infoflora.ch/flora/1010060,Basel,BS,,249-250,"2612023","1267375","5",A,,,"2021","6","11",,"Flora beider Basel, Ursina Studer",Studer Ursina,"10354168",LC,K,,,,,,,,LC,,,,,Cyperaceae,,INN,,
x,infoflora:90500,Gefässpflanzen,Stachel-Segge,Carex muricata aggr.,www.infoflora.ch/flora/1010060,Basel,BS,,250-250,"2612061","1267368","9",A,,,"2021","6","11",,"Flora beider Basel, Ursina Studer",Studer Ursina,"10354149",LC,K,,,,,,,,LC,,,,,Cyperaceae,,INN,,
x,infoflora:90500,Gefässpflanzen,Stachel-Segge,Carex muricata aggr.,www.infoflora.ch/flora/1010060,Basel,BS,Rheinbord,252-255,"2611014","1268103","4",A,,,"2022","9","17",,"Flora beider Basel, Frieda Suda",Suda Frieda,"12639043",LC,K,,,,,,,,LC,,,,,Cyperaceae,,INN,,
x,infoflora:90500,Gefässpflanzen,Stachel-Segge,Carex muricata aggr.,www.infoflora.ch/flora/1010060,Basel,BS,,249-249,"2611730","1267504","6",A,,,"2022","5","15",,"Flora beider Basel, Lucienne de Witte",de Witte Lucienne,"11831693",LC,K,,,,,,,,LC,,,,,Cyperaceae,,INN,,
x,infoflora:90500,Gefässpflanzen,Stachel-Segge,Carex muricata aggr.,www.infoflora.ch/flora/1010060,Basel,BS,,"268","2610715","1266335","2",A,,,"2022","6","1",,"Flora beider Basel, Werner Hecker",Hecker Werner,"12136967",LC,K,,,,,,,,LC,,,,,Cyperaceae,,INN,,
x,infoflora:90500,Gefässpflanzen,Stachel-Segge,Carex muricata aggr.,www.infoflora.ch/flora/1010060,Basel,BS,,250-266,"2611369","1267571","10",A,,,"2022","9","4",,Flora beider Basel,Anonym.,"12604888",LC,K,,,,,,,,LC,,,,,Cyperaceae,,INN,,
x,infoflora:90500,Gefässpflanzen,Stachel-Segge,Carex muricata aggr.,www.infoflora.ch/flora/1010060,Basel,BS,,272-273,"2610450","1267663","2",A,,,"2022","4","20",,"Flora beider Basel, Werner Hecker",Hecker Werner,"11447642",LC,K,,,,,,,,LC,,,,,Cyperaceae,,INN,,
