"","nbsp.w","FRic.w","FEve.w","FDiv.w"
"30_BSUB_l",3,1.0394839374261,0.0985144774656757,0.988766813840734
"30_BSUC_l",11,7.49843497866228,0.43285281199788,0.669729439061645
"30_ZHRD_l",2,NA,NA,NA
"30_ZHRE_l",5,3.86874237669314,0.785124191703486,0.688709734833435
"30_ZHRF_l",3,0.796816299360585,0.934881977318592,0.898262278101555
"30_ZHUA_l",12,11.174940332323,0.530720081339819,0.422683979743918
"30_ZHUB_l",3,0.395324336717666,0.184148638836225,0.97704808270415
"30_ZHUC_l",9,4.42122185321195,0.578670313031213,0.541065940869985
"31_BSRD_l",4,0.395324336717666,0.531767906260572,0.979047255447351
"31_BSRE_l",4,0.0955620066646966,0.234296337916426,0.841362144704852
"31_BSUA_l",13,12.0565132283394,0.25974048043736,0.680624327387667
"31_BSUB_l",3,1.03414824625612,0.330577270896659,0.853576558365262
"31_BSUC_l",6,4.62510932747156,0.437044409692841,0.910884556023208
"31_ZHRD_l",4,0.925439969750688,0.403309934835051,0.672726668483963
"31_ZHRE_l",1,NA,NA,NA
"31_ZHRF_l",6,2.85426913824786,0.414541522864561,0.968697976861917
"31_ZHUA_l",5,2.3121223651419,0.274957977616789,0.741135086190033
"31_ZHUB_l",5,0.0183474457205719,0.173042874250184,0.722079618144488
"31_ZHUC_l",11,6.379214888044,0.614865453630513,0.73901314876045
"32_BSRD_l",2,NA,NA,NA
"32_BSRE_l",1,NA,NA,NA
"32_BSRF_l",2,NA,NA,NA
"32_BSUA_l",9,2.10708341584341,0.398219183808692,0.589508148537608
"32_BSUB_l",1,NA,NA,NA
"32_BSUC_l",6,0.829133728831688,0.640368418737208,0.508415646414207
"32_ZHRD_l",2,NA,NA,NA
"32_ZHRE_l",5,0.796816299360585,0.379230359680873,0.949895662497231
"32_ZHRF_l",1,NA,NA,NA
"32_ZHUA_l",5,0.762773330532309,0.254951876166952,0.820401243121593
"32_ZHUB_l",4,0.579360020018748,0.269099433531562,0.480464664077372
"32_ZHUC_l",9,2.11977293403032,0.577158222656617,0.756830359936755
"33_BSRD_l",4,2.31854631068512,0.506512521519488,0.992424537356522
"33_BSRE_l",1,NA,NA,NA
"33_BSRF_l",5,2.3089103923703,0.0740455933035484,0.92038758971949
"33_BSUB_l",1,NA,NA,NA
"33_BSUC_l",10,5.49757204814358,0.646435370174481,0.622695617616626
"33_ZHRD_l",1,NA,NA,NA
"33_ZHRE_l",4,0.796816299360585,0.557254244308156,0.95183526113237
"33_ZHRF_l",2,NA,NA,NA
"33_ZHUB_l",3,0.0033241102969406,0.658449200381802,0.875821769447481
"34_BSRD_l",6,3.86874237669314,0.430017528971781,0.925460060512948
"34_BSRE_l",3,0.395324336717666,0.0532330080648888,0.985332218062197
"34_BSRF_l",2,NA,NA,NA
"34_BSUB_l",2,NA,NA,NA
"34_ZHRD_l",1,NA,NA,NA
"34_ZHRF_l",4,0.796816299360585,0.368798849006085,0.954445124123034
"34_ZHUB_l",4,1.18776861359056,0.0804634730015227,0.956054348461593
"35_BSRD_l",2,NA,NA,NA
"35_BSRE_l",2,NA,NA,NA
"35_BSRF_l",2,NA,NA,NA
"35_BSUB_l",2,NA,NA,NA
"35_ZHRD_l",2,NA,NA,NA
"35_ZHUB_l",5,2.9097742594613,0.442403122040954,0.959544082222146
"36_BSRD_l",1,NA,NA,NA
"36_BSRE_l",3,0.00260619481108471,0.228506086829427,0.967035447430964
"36_BSRF_l",2,NA,NA,NA
"36_BSUB_l",8,4.58501105060888,0.52743637266721,0.88598373107344
"36_ZHRD_l",4,0.796816299360585,0.228963301280458,0.375684685086608
"36_ZHUB_l",2,NA,NA,NA
"37_BSRD_l",4,0.395324336717666,0.650085103046003,0.905280845212374
"37_BSRE_l",2,NA,NA,NA
"37_BSRF_l",2,NA,NA,NA
"37_ZHRD_l",3,0.39712979938534,0.0372850838100649,0.819753967465324
"37_ZHUB_l",6,1.20707715185497,0.602684678740449,0.972421248556857
"38_BSRD_l",2,NA,NA,NA
"38_BSRE_l",2,NA,NA,NA
"38_BSRF_l",2,NA,NA,NA
"38_ZHUB_l",5,2.18145853046245,0.425992270279939,0.686312836450528
"39_BSRE_l",2,NA,NA,NA
"40_BSRE_l",4,0.796816299360585,0.527657936610378,0.421053709111168
"41_BSRE_l",3,2.3089103923703,0.0249087853059973,0.790984554622802
